image_id,file_name,instances,density_group,density_source,domain,domain_source,growth_stage,stage_source,mean_instance_occlusion,occlusion_group
501,5fea2d98cc55b5718120936b799897896681a80e8821ff19eac40e81a74101b5.png,54,50-60,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.3095335034410043,High (>30%)
502,605f0513efee615ebcac4985c58fc7e489ef5b0cf85cfea60a703f344726ba0c.png,103,>100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.09390749211237365,Low (<10%)
503,60ca34e925ce0fb69d3afc4b2f7f9d0d06cf8608249a68c9f805aff17a645ab1.png,25,20-30,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.027607674602788457,Low (<10%)
504,60cf53154dbc6c7d8db6ba34a61b35044cb9088196656dca4d8e6e302c261067.png,30,30-40,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.017960880658236207,Low (<10%)
505,60f5cfd1ee74e17dea80dbc74c26777e89c861dac7096c2918511a06efd7cb20.png,81,80-100,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.03610942452800796,Low (<10%)
506,61067dd1a1fb31214d1eb6442ae30554aa7c5653c64dcf2795f4005a825d42c9.png,57,50-60,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.04985034625067875,Low (<10%)
507,6182f9f90298d7d22d3483637436d5de864e56ceee2fa9790b1c62ac92542b4f.png,143,>100,authoritative_subset_annotations,UQ_9,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.30925731882703833,High (>30%)
508,61d9ad2002e4f17842d08728cb07b131277a957a9f6a19dcb3efe60f4164bb26.png,82,80-100,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0012616616689480884,Low (<10%)
509,61ec8ff68bf1a878c3ad39e9a1a14ff746311422370c815324163c0cae12c764.png,63,60-70,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.06518858526101559,Low (<10%)
510,61f3dd2db4478469c3fbbd69436ad7ae167213a8568919fdc69e6bea8a6f7a61.png,41,40-50,authoritative_subset_annotations,ARC_1,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.12424607949868346,Medium (10-30%)
511,622878c19fb24ee7dff5758699c77e3147199463aa0733819874eeae50375f49.png,31,30-40,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.11683457303228435,Medium (10-30%)
512,622da278c5ed64f9e5e4c4824783c15f82ebdc5c5b5bab2990ed2f3919a470fa.png,44,40-50,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.034111555237909735,Low (<10%)
513,625b4dab56011b351ae4da713b648cfc32d273bea1e20bb38a83a4ee590b4097.png,29,20-30,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.015095786254470596,Low (<10%)
514,626710943f56cb225583d3b013f3fa00ab21c9ca63f5c9a18c80d6c50c5aebd5.png,5,0-10,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.27537647537647536,Medium (10-30%)
515,62dd2aca4dd6b9803d074d66776ea4b9c5c5f3c3bcc5d21a4fb2da67ab8be93c.png,33,30-40,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.06148642226739243,Low (<10%)
516,62ebc44b3fab81873cc7be3aac5d5bcb7b976c7bc9138c03d143a34854d80397.png,72,70-80,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.02467414384857138,Low (<10%)
517,62fb5679ef9b87c66ad2cdf58a3b2870521f3bcfa391f12ad7995c1260f4c7c6.png,18,10-20,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0,Low (<10%)
518,63e2316e276e7ed5b4517cb292cc8b50f27f9419de79a16c1efe407e4e0d42bb.png,4,0-10,authoritative_subset_annotations,Ukyoto_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0,Low (<10%)
519,64585517e8c410934700794a2d94eee11ec430fc771c3e2d7505426b447d5a16.png,41,40-50,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.02103889721468037,Low (<10%)
520,6479d1867597d256dc6183a58d7aabcf9644ebae7e61d06c65586d1b3aff8930.png,14,10-20,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.020227162301763125,Low (<10%)
521,647ea3240834c9e6d051d659c8e5cda5dcdb12220d527f0af1b96b5d471066a4.png,42,40-50,authoritative_subset_annotations,ARC_1,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.44545084575707833,High (>30%)
522,648120f3b0556cb91ecddc40584cfb61085f2f553a3327d6745ef9dfc5141d0e.png,63,60-70,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.09508787606900261,Low (<10%)
523,64ec942049b0e344b264261fa56d9480d13b81a1533ca6dcdcc54da9cc2a8a22.png,10,10-20,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0,Low (<10%)
524,651a857814608a95d2d070cd7146c1ed27877c3fd6899a03e31939d23582464d.png,55,50-60,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.040598988157204405,Low (<10%)
525,654163f05ac349dde58f5b2338bcb85e61c2218e462215e275a4fe7cd47b45b3.png,78,70-80,authoritative_subset_annotations,Ukyoto_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.13700721251934286,Medium (10-30%)
526,656e0483e22c6e89ae05bfd1c340514cadeacab0e66da1934904093b890dc239.png,40,40-50,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.07525960732742806,Low (<10%)
527,65ac55e8b5f847c977994724e51d8b1fcca7963c5ab025fe977ff4a3ddf52e0f.png,72,70-80,authoritative_subset_annotations,KSU_4,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.19068646611731574,Medium (10-30%)
528,66118725992c8d8daecd1f34f5fb0d4c428d4efb9264d1ca271d889914b83901.png,16,10-20,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.0,Low (<10%)
529,668d1a68d2d58e630f80751f802d90513196ffd437bd14ae78f5c8fbe1b37871.png,62,60-70,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.03175911140128597,Low (<10%)
530,66e9fa7379fd7b7fd64024ac1b03b8e56f9ad020c106354f00d7329b44b24615.png,67,60-70,authoritative_subset_annotations,UQ_7,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.1219514822106454,Medium (10-30%)
531,66f7ee4338467f29756ffc735fb96f6ed8251f38ede0210f6a710cb45a0fcad3.png,104,>100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.09928266197142802,Low (<10%)
532,67007297ab3f8f552a36b4d0eebf5c28716ef1f60350c981006580cbef85a2dd.png,43,40-50,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.10031707387348932,Medium (10-30%)
533,676ce14572ed594253af5da89d5e81ab54c770bb8c481a4d23c621e4e598a11a.png,64,60-70,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.043589295169068794,Low (<10%)
534,67ac2ccd3bfab42fb31a4f966accf76373364a6356a262e85adbbb172a5ddcc0.png,112,>100,authoritative_subset_annotations,UQ_8,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.061285924352443004,Low (<10%)
535,68884ab5f637e3954c33838e750f8d43fb6daed1a71f632d45b363223ed9eb45.png,20,20-30,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.0055715282895152235,Low (<10%)
536,688c305b14cd1d8ff516fed147679d03491974d629d82c8be1ea4457c8dd268b.png,33,30-40,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.02350354003508629,Low (<10%)
537,68a81f9303733108ba3f2c7c8042f66a6c4883884f1a10e109209ca4caa4e761.png,68,60-70,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.04956203215356318,Low (<10%)
538,68e0ebae1ccb658855395b7314e654204c95b00e90a1c3f6531c93137bf34029.png,50,50-60,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.09375376132409925,Low (<10%)
539,68e3ca1b4700a4d6fd2ad8ea11f30e316422991415f272147f3860bf1638c912.png,0,0-10,authoritative_subset_annotations,Ukyoto_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0,Low (<10%)
540,68ff6e53d5ae4cf653b64ddc08a3c4a2e3f8d91429343394e8185a30d54198c4.png,62,60-70,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.2880731701776386,Medium (10-30%)
541,697ed3208cbefc506ae1d4d520259670a0af926468f99d9531abe6682903527e.png,55,50-60,authoritative_subset_annotations,UQ_7,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.04829373144019723,Low (<10%)
542,698f03b9067b13a5481c6995d3d8bbac48cd8649b968a05dd4e8709eedc75bcc.png,136,>100,authoritative_subset_annotations,UQ_9,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.1375671924548667,Medium (10-30%)
543,699cc82e46a2ddd6e9438646e35b5de65d50526b4b77bcab66aa6c6146e109c4.png,60,60-70,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0668923167081598,Low (<10%)
544,69cef3b3493c4b3fd219fafea26c3cef6a3a5f494bbe1b4d37d4c94023777c9d.png,41,40-50,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.15434450682935325,Medium (10-30%)
545,6a02dc86bca25abd236fd36c82634e67218779d575291ee2297cc95e05003998.png,38,30-40,authoritative_subset_annotations,Ukyoto_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.13198259660908673,Medium (10-30%)
546,6a3cbc40632ef4e19be69827284d24e98a85744d1c6acf0436649ea2e4222e01.png,85,80-100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.10162690131068844,Medium (10-30%)
547,6a65530cfc93b42c2d09b6c759112c4206752482b07ae77c8494fe6e06b48806.png,48,40-50,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.050735784162902496,Low (<10%)
548,6a70fab32c7dcfca3076b88cfc39fe0aadcd87f15b1ec52d38fb8af596cb4fcf.png,67,60-70,authoritative_subset_annotations,Ukyoto_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.2162241983523078,Medium (10-30%)
549,6abce6c3e1028727672c866a906c1ba764bb383dd524dc1d7b22c9842e12b56e.png,30,30-40,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0425074671465266,Low (<10%)
550,6ac7e9e1a379d6a201ec77743b79e122cc7b07ac5188334a11c112610eb85293.png,33,30-40,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.07898577452315877,Low (<10%)
551,6afc1e0bffd4cc1ab7c08a28eb955a03deaae73d9903df4c68d8408abebf1143.png,66,60-70,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.09716948785452212,Low (<10%)
552,6b074bccdbeebf28487d41c6b960bb6fd1cfa702abbaf21dae9ae911b2bd65bc.png,32,30-40,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.08709809254883302,Low (<10%)
553,6b747753eba20b58b1ecd0568661e6d8437a495d4ec5e30d9a06b347b994c470.png,33,30-40,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.07421532802664015,Low (<10%)
554,6b96b5e5753de2d603f6c8071cef5e68c1ab6b29f1ba6e335e76add2a68df765.png,100,>100,authoritative_subset_annotations,UQ_8,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.10456918175056876,Medium (10-30%)
555,6be51c1a5132034427ecabaafa679fcac7c8f95e05a595df69401766b90d7890.png,33,30-40,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.2673225335547018,Medium (10-30%)
556,6c0cb861abea91c0f7766f1609172059df0593235b33b05cea08103521b35a60.png,53,50-60,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.08738695974024362,Low (<10%)
557,6c2e124884cd6df4656355ba57acf79144bbcadc6c5569f963dfd50a0fdcfc23.png,61,60-70,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.09368206890102068,Low (<10%)
558,6c31aede2f3fbb044b49aefaca5f14de2e2e5e1d5f460523e9fb44c42017ba3a.png,41,40-50,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.016830919877674596,Low (<10%)
559,6c60892c43be9f93d9628d0b7fb6d36af209ddff8a99c9349aa4ec0334251165.png,78,70-80,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0939365298068338,Low (<10%)
560,6ca93102b13e1766f2d912dc4fbde2871e615e536ab29df7ca6b16389398587b.png,95,80-100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.08324335959398042,Low (<10%)
561,6cc29b0ac94e461ed08d09c0da9dad202c4e71b9b0f9d02d0e951e4b34013d8f.png,0,0-10,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0,Low (<10%)
562,6d161ec67829e579887bddbbb290562e92878767bb1ac322e2c08e4fcdca9b92.png,23,20-30,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.06102923489010833,Low (<10%)
563,6d3df5767810d0c1953114b107accc6d7e18e53bcb3d765463988272f4c730c7.png,78,70-80,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.05006679622974987,Low (<10%)
564,6d4e15673136498f650848737f878a3ae9b260de11277d72cf62e89c0c8a0b6e.png,24,20-30,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.04921090545342736,Low (<10%)
565,6d65b6726262faf1c0fd8b0a58681246b54c6b57ec818711d54707d69bd502fc.png,59,50-60,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0571909953538658,Low (<10%)
566,6dc4265c10509e7589992b16d54d04413868133b4d1605ecac8f77b4703a086b.png,71,70-80,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.06429462652930744,Low (<10%)
567,6dc4fe223cb752fd3066c060c0b86e315f624746b893fdcba61d67f9c844f120.png,46,40-50,authoritative_subset_annotations,KSU_4,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.048701799731174,Low (<10%)
568,6defcc5eb234f5fb88d27a5533d7747858075d9d171d9c2e7973eece4abd81e5.png,32,30-40,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.023596291571909546,Low (<10%)
569,6e5044beeca7e1c4679749561cfbde7937c75c87a28bfab47de8b78be5e9aa0d.png,80,80-100,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.09935572755618552,Low (<10%)
570,6e90424ce44f2a161b5ccd1a65cf89c2eb9f1ffbf2f974584d010f4da015b5ab.png,100,>100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.1005384231850168,Medium (10-30%)
571,6ea231aacc54bba3b40fb93756278f72427c46a51eecd1b690aa414440ada740.png,12,10-20,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0,Low (<10%)
572,6ece38ed50b85a8d74b7a30577ecf169d150243142ce2775c90ecf6260ac392c.png,32,30-40,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0,Low (<10%)
573,6eeb8859956a3797f72bc8449b1c526deeacf6af3dbef14fb061eb82c7005758.png,22,20-30,authoritative_subset_annotations,ARC_1,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.08952516533451674,Low (<10%)
574,6f54d92f9e08c293aa20b1e3dff7cf7d117126a6f17e609d38b386bad559949d.png,43,40-50,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.02447469510213255,Low (<10%)
575,6f6cfc538474fdf65d7300fd95448db77f0410457333f7992f80472e98ba7f75.png,89,80-100,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.1745283762434449,Medium (10-30%)
576,6f9fd8f63066ebafa56e4d3e4e4aa778c93e4a5f7a24221dfecd439fd2b1c7ce.png,31,30-40,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.002068590887840537,Low (<10%)
577,6fa3e0d13456cfd90d7fd2fb8c5205ea9122ded42ca43625b3da320ae5932b87.png,65,60-70,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.17077911903648516,Medium (10-30%)
578,6fc97dd7da7798440581d67082792e904501ab03d451ad3958430b868b9168d0.png,61,60-70,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.03391059070708349,Low (<10%)
